when you dig it up.	когда её копнёшь.
But don't think you know it all - this'	Но не думай, что ты всё схватил — этот'
time there's also soil that will make'	раз есть почва, из которой хлынет'
water when you dig it up!	вода, едва копнёшь!
As you can see in the diagram above,	Как видишь на схеме сверху,
some soil sits on top of small	часть почвы сидит над мелкими
deposits of water.	залежьми водички.
Tap it, and the water will gush forth	Ткни — и вода хлынет ключом
to fill your dungeon's corridors.'	и затопит коридоры твоего данжа.'
Well, it's never too early to try'	Ну, пробовать никогда не рано.'
things out for yourself. Fancy	Сам пощупай. Не хочешь
springing a leak or two?	дырочку-другую пробить?
I've prepared another yellow square for'	Я опять намалевал жёлтый квадрат.'
you. Why don't you give it a whack and'	тебе. Давай, долбани по нему и'
watch the water come flooding out?	смотри, как вода хлынет рекой?
Yes! That's it! Lovely, stagnant water!'	Да! Вот так! Прелесть, стоячая вода!'
One thing to bear in mind is that water	Запомни главное: вода всегда
will always flow downhill to the bottom	течёт вниз, на самое дно
of your dungeon.	твоего данжа.
So if you dig downward, any water	Копнёшь вниз — и вся вода,
you've dug up will drift downward'	что добыл, поплывёт вниз'
with you.	следом за тобой.
Why don't you see for yourself? Have a'	А сам почему бы не глянуть? Давай'
go at controlling the flow of the water.	управлять потоком воды.
Dig the yellow blocks I highlight, and	Копай жёлтые блоки, что я подсвечу,
watch the wondrous water flow!	и смотри, как дивно течёт вода!
How do you like that, hm? A dungeon	Ну как, а? Данж
full of flowing water is a wonder to	полный текущей воды — чудо,
behold, is it not?	глаз не оторвать, правда?
With a little clever pickwork, you can	С чуток умной киркой можно
send water all over the dungeon,	гнать воду по всему данжу
or pool it in places.	или копить её лужами.
And once you're water-savvy, your'	А как освоишь воду, горизонты'
dungeon-building horizons will widen	стройки данжа раздвинутся
all the more.	ещё шире.
Because water provides a magical,	Потому что вода — это магическая,
primordial, life-giving goop for	первозданная жижа, в которой
organisms to grow in.	рождаются организмы.
That's right - the nutrients dissolved'	Точно — пища, растворённая'
in water can spontaneously give rise to	в воде, сама собой рождает
all-new aquatic life-forms!	совсем новых водяных тварей!
Ta-daa! I give you the water-based	Та-даа! Представляю водных
beauties built to complement their	красоток, идеально в пару
land-based brethren perfectly!	к сухопутной братишке!
They're a new and indispensable aid in'	Они новый и незаменимый козырь,'
ridding your dungeon of nuisance pests	чтобы вычистить данж от вредных
such as heroes!	вредителей вроде героев!
Let's give you a demonstration of the'	Давай устроим тебе показ'
power of aquatic life.	мощь водяной жизни.
Excavate the yellow blocks so that the	Копай жёлтые блоки, чтобы
water flows downward through the	вода стекла вниз сквозь
And marvel as hitherto-unseen life-forms	И дивись: невиданные доселе твари
spring forth!	вылезут сами!
Aww, just look at it! Isn't it adorable?'	Ах, глянь только! Милашка, правда?'
That, My Lord, is a load of	Это, Повелитель, целая куча
lovely Mold!	прелестной Плесени!
And Mold forms the basis of all	А плесень — основа всей
aquatic life. Great oaks from tiny	водяной жизни. Большое с малого
acorns grow, after all.	растёт, как ни крути.
Mold springs up when water meets	Плесень всходит, когда вода
nutrient-rich soil. But it doesn't'	встречает пищевую почву. Но не'
appear instantly, of course.	мигом, конечно.
The water needs to stop and stagnate	Вода должна остановиться и постоять
awhile to absorb nutrients from the	чуток, впитать пищу из
soil. Mmm, lovely stagnation!	почвы. Ммм, какая застойность!
As you can see from the diagram, Mold	Как видишь по схеме, Плесень
grows as it absorbs nutrients.	растёт, впитывая пищу.
And once it has absorbed enough,	А когда впитает достаточно,
it transforms into a Water Lily Shoot	она станет Ростком кувшинки
and dives on in!	и нырнёт в воду!
Let's watch the heartwarming moment'	Давай глянем трогательный миг,'
where immobile Mold makes the leap to	когда неподвижная Плесень делает
maturity, shall we?	скачок во взрослую жизнь, а?
Bon voyage, my little friend! Aw... And	Счастливого пути, малыш! Ах... Вот
that's what happens when Mold matures.'	что бывает, когда Плесень взрослеет.'
Gets me every time...	Меня каждый раз пробивает...
And when that dear little fellow has	А когда этот милый малый
soaked up enough nutrients himself,	сам нажрётся пищи вдосталь,
he'll grow into a Water Lily Bud.'	вырастет в Бутон кувшинки.'
Tap a Water Lily Bud with your pickaxe,	Ткни Бутон кувшинки киркой —
and a monster the likes of which you've'	и вылезет гад, какого ты'
never seen will emerge!	отродясь не видел!
Let's continue our observations,'	Продолжим наши наблюдения,'
And an Aquachnid is born! Marvelous!	И родился Водяной паук! Чудо!
Tapping Water Lily Buds like this is	Тыкать Бутоны кувшинки вот так —
how aquatic monsters are spawned.	так и плодятся водяные гады.
And there's more than one type of Mold'	И Плесень бывает не одной масти,'
too, leading to more possible monsters.	а значит, и гадов больше.
Soil with a plentiful supply of mana	Почва с жирным запасом маны
will produce Mana Mold, as you may	даст Мана-плесень, как ты,
have guessed.	наверное, догадался.
And Mana Mold grows into Mana Lily	А Мана-плесень растёт в Ростки
Shoots, which grow into Mana Lily Buds.	мана-лилии, а те — в Бутоны мана-лилии.
And both types of bud like to float	И оба вида бутонов любят плавать
around soaking up nutrients and mana	и хлебать пищу и ману
from the water.	из воды.
The monsters born from buds depend on	Гады из бутонов зависят от
the type and size of bud.	типа и размера бутона.
So, to summarize, aquatic organisms can	Короче, водяных тварей можно
be spawned through careful water	плодить умным гоном воды
manipulation and Mold management.	и уходом за Плесенью.
Now, onto today's test. Stop groaning,'	А теперь к сегодняшнему тесту. Не ной,'
all I need you to do is make me some	мне от тебя нужны лишь
Aquachnids.	Водяные пауки.
Just use the principles of water	Просто гони воду по правилам
movement to guide your water to some	течения к почве,
nutrient-rich soil.	богатой пищей.
If you get it right, you'll be able to'	Если выйдет — сможешь сидеть'
sit there doing nothing until those	и ничего не делать, пока
Water Lily Buds bloom.	Бутоны кувшинки не расцветут.
Manage your water supply and make 5 Aquachnids!	Гони воду и сделай 5 Водяных пауков!
Goodness! Back for more training, are	Ого! Опять на тренировку,
you? Considering there's no rewards for'	да? Учитывая, что наград за это'
it or anything, I'm impressed!'	ноль, я впечатлён!'
I'd better give you a lesson worthy'	Надо дать урок, достойный'
of such an enthusiastic God of	такого рьяного Бога
Destruction. Um...	Разрушения. Э-э...
Okay, look at this diagram. As you	Ладно, глянь на схему. Как
know, soil is split into various levels.	знаешь, почва делится на уровни.
The levels range from 0 to 3, and	Уровни от 0 до 3, и
different monsters are spawned	разные гады плодятся
depending on the soil's level.'	в зависимости от уровня почвы.'
And the level is dictated by how many	А уровень зависит от того, сколько
nutrients the soil has absorbed.	пищи почва впитала.
Level 0 soil contains no nutrients, and	Почва 0-го уровня — без пищи, и
produces no monsters when excavated.	гадов при копке не даёт.
But as nutrients are absorbed, the	Но как пища впитывается,
level of the soil increases, and the	уровень почвы растёт, и
monsters it makes improve.	гады с неё круче.
The only problem is that most of the	Беда в том, что почти вся
soil in the dungeon is either Level 1	почва в данже — либо 1-го уровня,
or, worse luck, Level 0.	либо, ещё хуже, 0-го.
And you need the tougher monsters to	А тебе нужны крутые гады,
fend off hordes of heroes. So you need	чтобы отбивать орды героев. Значит,
to improve the level of your soil.	надо качать уровень почвы.
Which means pumping it chock-full	То есть накачать её под завязку
of delicious nutrients.	вкуснейшей пищей.
And the key to doing that lies in the	А ключ к этому — в
Slimemosses spawned from Level 1 soil.	слизьмохах с почвы 1-го уровня.
So, first things first, let's dig us up'	Итак, первым делом выкопаем'
a Slimemoss or two.	слизьмоха-другого.
Hello, little one! This is a Slimemoss.	Привет, малыш! Это слизьмох.
You're probably familiar with them from'	Ты их, небось, уже знаешь по'
your training.	тренировкам.
Slimemosses wander the dungeon, and	Слизьмохи бродят по данжу, и
when they come across nutrients, they	наткнувшись на пищу,
suck them straight up.	хлебают её сразу.
And then they wander off,	А потом уползают дальше,
nutrient-laden and extremely pleased	набитые пищей и собой
with themselves. Observe.	страшно довольные. Гляди.
There you go. A Slimemoss, in all its	Вот он. Слизьмох во всей
wobbly, nutrient-gobbling glory.	дрожащей, пищу-жрущей красе.
When Slimemosses suck nutrients from	Когда слизьмохи хлебают пищу из
the soil, they gain vitality.	почвы, им прибывает живучесть.
The process apparently takes a mere	Процесс, видите ли, занимает
microsecond. Let's watch it again.'	микросекунду. Давай ещё раз.'
...Actually, I can't be bothered.'	...Хотя, на самом деле, мне лень.'
After sucking up nutrients, they will	Нахлебав пищу, они ползут
move to another nutrient-rich piece of	к другому пищевому куску
soil and regurgitate them.	почвы и отрыгивают её.
And that's pretty much all a Slimemoss'	И это, в общем, вся жизнь'
can expect from life - carting	слизьмоха — таскать
nutrients back and forth.	пищу туда-сюда.
But thanks to their tireless - and	Но благодаря их неустанному —
mindless - efforts, nutrients move,	и безмозглому — труду пища ходит,
and soil increases in level.	и уровень почвы растёт.
Without these wonder-workers, nutrient	Без этих чудо-работяг круговорот
circulation would cease, and dungeon	пищи встанет, и жизнь данжа
life along with it.	вместе с ним.
Let's take another look at a Slimemoss'	Давай ещё раз глянем слизьмоха'
going about its business.	за его работой.
But this time I'm going to show you'	Но в этот раз я покажу тебе'
the soil's status so you can see the'	статус почвы, чтоб видел,'
nutrients moving.	как ходит пища.
As you just saw, the Slimemoss's'	Как только что видел, отрыгнутая'
regurgitated nutrients added to those	слизьмохом пища добавилась к той,
already present in the soil.	что уже была в почве.
And if enough nutrients are up-chucked	А если на один клочок почвы
onto the same patch of soil, its level	отрыгнуть достаточно, его уровень
will increase.	вырастет.
And when a block of soil's level'	И когда уровень блока почвы'
increases, it will spawn a stronger	растёт, при копке из него
monster when excavated.	вылезет более крутой гад.
Skilful Slimemoss-wrangling is	Умелое пастушество слизьмохов
necessary to circulate nutrients and	нужно, чтобы гонять пищу и
spawn stronger monsters.	плодить более крутых гадов.
But there's something you must know. It'	Но есть кое-что, что ты должен знать. Может'
might hurt your Godly pride, but you	ударить по божественной гордыне, но
need to hear it...	тебе надо это услышать...
Contrary to what you might think,	Вопреки тому, что ты думаешь,
monsters won't do what you tell them -'	гады не делают, что им велишь —'
they have minds of their own.	у них свои мозги.
You have to rein in your almighty urges	Придержи всемогущие порывы
and let them go about their business.	и дай им заниматься своим делом.
But if you do your homework, you'll be'	Но если сделаешь домашку, сможешь'
able to bend them to your world-	согнуть их под свою волю
dominating will.	к мировому господству.
For example, Slimemosses will keep	Например, слизьмохи ползут
moving in the same direction until they	в одну сторону, пока не
bump into a wall.	врежутся в стену.
If you know this, you can dig your	Зная это, можно копать
dungeon in such a way that nutrients	данж так, чтобы пища
are moved where you want them.	шла туда, куда тебе надо.
Give it a go. Dig a corridor that the	Попробуй. Выкопай коридор, по
Slimemosses will circulate the	которому слизьмохи будут гонять
nutrients around in.	пищу по кругу.
If you limit the number of directions a	Если урезать, куда слизьмох
Slimemoss can move in, you can cause	может ползти, можно заставить
nutrients to accumulate.	пищу копиться.
Let me teach you some nice nutrient-	Научи-ка тебя классным формам
building corridor formations. They're'	коридоров под набор пищи. Они'
the same as in the last game...	те же, что в прошлой игре...
First there's the T-shape. It forces'	Сначала Т-образная. Она гонит'
mosses to go along the same path and	мхов по одному пути
back again.	туда и обратно.
Then there's the square. That keeps'	Потом квадрат. Он гоняет'
them going round and round, and	их по кругу-кругу и
circulating nutrients as they go.	разносит пищу по пути.
Last but not least, there's the'	И под занавес —'
C-shape. Mosses move around it, and	С-образная. Мхи ходят по ней
deposit nutrients in the center.	и кладут пищу в центр.
There are others, but you'll have to'	Есть и другие формы, но их'
find out for yourself what they are.	тебе искать самому.
Experience is the best teacher.	Опыт — лучший учитель.
Now, Slimemosses will eventually	А слизьмохи со временем
become flowers, and this also aids	становятся цветами, и это тоже
nutrient circulation.	гоняет пищу.
First they become buds, then flowers.	Сначала бутоны, потом цветы.
Both buds and flowers absorb nutrients	И бутоны, и цветы хлебают пищу
from further away.	издалека.
So their nutrient-absorption range	Так их радиус хлебания пищи
increases like this.	растёт вот эдак.
But, on the other hand, they can no	Зато, с другой стороны, они
longer move, so if they take root in	больше не ползают, и если укоренятся
barren soil, they wither and die.	в пустой почве — чахнут и дохнут.
Let's take a look at the budding and'	Глянем процесс бутонизации и'
flowering process, shall we?	цветения, а?
Slimemosses that take root are unable	Слизьмохи, что укоренились, не
to move, but can absorb nutrients from	ползают, но хлебают пищу
up to two spaces away.	аж с двух клеток.
And once they flower, their nutrient-	А как зацветут, радиус
absorption range increases to	хлебания пищи растёт до
an impressive three spaces.	внушительных трёх клеток.
But as with so many things, these	Но, как и многое на свете, эти
flowers soon wither and die.	цветы скоро чахнут и дохнут.
Such is life...	Такова жизнь...
But all is not lost! The withering	Но не всё пропало! Чахнущие
flowers give birth to more Slimemosses,	цветы рожают новых слизьмохов,
and thus the cycle is maintained.	и цикл крутится дальше.
"He who mastereth the moss mastereth"	«Кто мхом владеет — тот»
the dungeon", they say, and they're not"	и данжем владеет», — говорят, и они не"
wrong.	не врут.
I think it's time for a little test,'	Пора, кажется, на маленький тест,'
don't you?'	правда?'
Oh, shh. It's an easy one. Use the'	Тс-с. Лёгкий. Просто юзай'
Slimemosses to get some soil to Level 2	слизьмохами почву до 2-го уровня
and spawn some Omnoms.	и плоди омномов.
Just use the corridor shapes I taught	Просто юзай формы коридоров, что
you to control how the nutrients	я учил, и рули, как пища
are distributed.	разложится.
Make 10 Omnoms!	Сделай 10 Омномов!
Okay, Lord, your training has been nice	Ладно, Повелитель, тренировка была
and easy until now, but it's time to'	милой и лёгкой, но теперь пора'
take things up a notch.	закрутить гайки.
They're big, they're bad, and they're'	Они большие, злые, и они'
most definitely ugly... It's time to'	определённо уродливые... Пора'
bring on...the heroes!	выпускать... героев!
As I told you way back in Training 01,	Как я говорил ещё в Трен. 01,
they're the idiots who come to the'	это идиоты, что прют сюда в'
dungeon to try and take me away.	данж, чтобы утащить меня.
But we won't let that happen, will we,'	Но мы этого не допустим, да,'
Lord? You'll dig a fiendish dungeon and'	Повелитель? Выкопаешь лютый данж и'
protect me no matter what!	защитишь меня любой ценой!
Okay, let's limber up with a little'	Ладно, разомнёмся маленькой'
dungeon-digging.	копкой данжа.
You haven't forgotten how, have you?'	Ты ж не забыл, как копать, да?'
Just get hammering that □ button to	Просто долби кнопку □, чтобы
swing your pick!	махать киркой!
Hmm. That will do, I suppose.	Хм. Сойдёт, положим.
But it's just a load of empty corridors'	Но это пока пустые коридоры'
at the moment. There's nothing to stop'	на данный миг. Нечем остановить'
those horrible heroes invading.	этих мерзких героев.
We'd better populate it with some'	Надо бы заселить это место'
monsters to make their lives miserable.	гадами, чтоб им жизнь мёдом не казалась.
I've already bored myself silly'	Я уже сам себя занудил'
teaching you how to make them in	уроками, как их плодить, на
earlier training sessions.	прошлых тренировках.
So let's just get on and spawn some'	Так что давай сразу плодить'
beasties, shall we?	тварей, а?
It's a S-S-S-Slimemossss!!!'	Это С-С-С-Слизьмоооох!!!'
But a single Slimemoss isn't exactly'	Но один слизьмох вряд ли всерьёз'
going to put the fear of...you...into a	вгонит страх... тебя... в
hardened hero, now, is it?	закалённого героя, правда?
Get those nutrients moving, and level	Гони пищу и качай
up the soil so you can make some Omnoms.	почву, чтобы плодить омномов.
As you know, Slimemosses suck up	Как знаешь, слизьмохи хлебают
nutrients and spit them out again to	пищу и плюются ею снова,
move them around the dungeon.	гоняя её по данжу.
If enough nutrients are concentrated in	Если пищи скопится в
one place, the soil will level up, and	одном месте, почва качнётся, и
you can make stronger monsters.	можно плодить более крутых гадов.
Level 1 soil makes Slimemosses, but	Почва 1-го уровня даёт слизьмохов, но
you'll need Level 2 soil to make an'	для омнома нужна почва уже'
Omnom appear.	2-го уровня.
Omnoms are a little tougher than	Омномы чуть круче
Slimemosses, and can make light work of	слизьмохов и легко делают фарш
low-end heroes.	из слабых героев.
So you'll need to move some nutrients'	Так что придётся погонять пищу,'
about, but that's all in a day's work	но для тебя это семечки
Take advantage of the Slimemosses''	Выжми толк из безмозглых шагов'
mindless movements to get some soil up	слизьмохов, чтобы довести почву
to Level 2.	до 2-го уровня.
Ah, I see you've made yourself an'	А, вижу, ты себе сварганил'
Omnom. You're a regular master of'	омнома. Прям мастер разводки'
nutrient distribution, My Lord.	пищи, Повелитель.
But monsters alone maketh not a	Но одними гадами данж
dungeon, as you should know.	не делается, как ты должен знать.
Here, let me show you what I mean...	Вот, покажу, о чём я...
When heroes enter the dungeon, the nosy	Когда герои лезут в данж, эти носытые
little beggars search every nook and	попрошайки шарят каждый угол и
cranny to try and find me.	щель, чтобы меня найти.
If you cram everything together right	Если всё запихать сразу
near the entrance, they'll rumble me in'	у входа, они меня расколют'
no time flat.	в два счёта.
But if you wear them out with a long	А если замотать их длинной
and winding wild goose chase, they'll'	извилистой гонкой за призраком, их'
be much easier to outfox.	куда проще перехитрить.
So your best bet is to dig the most	Так что лучший ход — копать
fiendish dungeon you can, and hide me	самый лютый данж и прятать меня
in the furthest-flung corner.	в самом дальнем углу.
Obviously, a sprawling labyrinth of a	Ясно, что раскидистый лабиринт
dungeon will be much harder for you to	данжа тебе самому будет
keep under control, though.	труднее держать в узде.
So you'll need to take care that my'	Так что следи, чтобы моих'
minions aren't being massacred while'	слуг не вырезали в мясо, пока'
your attention is elsewhere.	ты пялишься в другую сторону.
Gah, what am I doing? I've been'	Гах, что я делаю? Я так'
harping on so long that I completely	долго трындел, что совсем
failed to notice...	не заметил...
The heroes! They're here! And they're	Герои! Они тут! И на этот раз
not going to content themselves with	им мало просто
just snooping around this time!	пошариться вокруг!
It's kill or be killed, My Lord! And I'	Убить или быть убитым, Повелитель! И я'
know which I'd rather!'	знаю, что мне милей!'
Don't fail me now! Don't let them get	Только не облажайся! Не дай им
their grubby hands on me, do you hear?	наложить на меня лапы, слышишь?
Take out those horrible heroes!	Прикончи этих мерзких героев!
Greetings, My Lord, and welcome to	Приветствую, Повелитель, и добро пожаловать
Training 08!	на Трен. 08!
Today we're going to be learning about'	Сегодня будем учить про'
evolution, which is- (splutter) Gah!	эволюцию, которая— (кхе) Гах!
Ahem! This diagram shows the various	Кхм! Эта схема показывает разные
stages in the development of what we	стадии развития того, кого мы
know today as the Lizardman.	ныне знаем как Ящера.
You can probably draw a number of very	Ты, небось, сделаешь кучу очень
clever conclusions from looking at it,	умных выводов, глядя на это,
Lord.	Повелитель.
But I'm afraid I have neither the time'	Но у меня нет ни времени,'
nor the inclination to discuss your	ни желания разбирать твои
egg-headed ponderings today.	яйцеголовые мыслишки сегодня.
Now, you might think from the diagram	Теперь, по схеме можно подумать,
that our monsters have all finished	что наши гады уже всё
evolving, but this is not so.	эволюционировали, но нет.
Monsters can become even more advanced	Гады могут стать ещё круче,
when their IQ is increased- Ach!	когда качается IQ— Ач!
(splutter)	(кхе)
We'll discuss what happens when IQ'	Что бывает при росте IQ,'
increases later on.	обсудим позже.
Before that, I need to explain to you	Сначала надо объяснить тебе,
how IQ can be increased.	как IQ вообще качается.
You already learned about the aquatic	Ты уже учил водяных
organisms that can be spawned from	тварей, что плодятся из
Water Lily Buds in Training 03.	Бутонов кувшинки в Трен. 03.
But did you know that when you tap open	Но знал ли ты: если ткнуть
a Water Lily Bud at its largest, a	Бутон кувшинки на максимуме,
fully-formed Water Lily blooms?	расцветает целая Кувшинка?
I bet you want to see one for yourself,	Бьюсь, сам хочешь одну глянуть,
don't you? Well, I certainly do.'	да? Ну я так точно хочу.'
You know the drill - I make them	Знаешь схему — я крашу
yellow, you dig them up. Let's get'	жёлтым, ты копаешь. Поехали,'
started, shall we?	ладно?
Now, our water has produced a nice	Итак, наша вода сварганила нам
Water Lily Bud for us.	славный Бутон кувшинки.
Let's take a closer look at it. It's	Глянем ближе. Он
already pretty big, wouldn't you say?'	уже здоровенный, не правда ли?'
Nutrient-rich earth makes nutrient-rich	Пищевая земля даёт пищевую
water, which produces big buds from the	воду, а та сразу рождает
outset.	здоровенные бутоны.
Now, before you get all upset and	А теперь, пока ты не завёлся и
start saying...	не заныл...
"Ohhh, but I'm no good with all this"	«Оййй, я же ноль в этой всей»
water stuff! I'll never be able to'	водяной мути! IQ мне не прокачать,'
increase IQ! Waaah!!!""	никогда!!! Уаааа!!!»"
Just calm down. You can use Slimemosses	Просто остынь. Можно слизьмохами
to concentrate nutrients in one spot,	сгрузить пищу в одно место,
then get the water flowing.	потом пустить воду.
It's like they say: the best things'	Как говорят: лучшее приходит'
come to those who wait.	к тем, кто ждёт.
Now, if you've quite finished with your'	Ну, если ты закончил свой'
amateur dramatics, I'll continue.'	самодеятельный театр, я продолжу.'
When Water Lily Buds appear, they	Когда появляются Бутоны кувшинки, они
voraciously consume nutrients from the	жадно жрут пищу из
soil and water around them.	почвы и воды вокруг.
Until eventually, they grow to a grand	Пока не вырастут до знатного
old size. That's when you need to give'	размера. Вот тогда их и надо'
them a good old tap.	добром тыкнуть.
Okay, let's sit back and watch the'	Ладно, сидим спокойно и смотрим'
wonders of Water Lily Bud growth for a	чудеса роста Бутона кувшинки
little while, shall we?	чуток, а?
Look at it! It's gloriously enormous!'	Глянь! Он славно-громадный!'
Quick! Tap it! Tap it good!	Живо! Тычь! Тычь как следует!
Behold! It's the flower with the power'	Се! Цветок, чья мощь бьёт'
beyond all flowers! It's a wondrous'	выше всех цветов! Дивная'
Water Lily!	Кувшинка!
The sparkly stuff you saw floating off	Блёстки, что улетели
the top of it is what gets the	с макушки — это то, от чего
monsters' minds working overtime.'	мозги гадов пашут сверхурочно.'
I'm not really sure how it works, so'	Сам не очень врубаюсь, как,'
don't ask.'	так что не спрашивай.'
All you need to know is that when Water	Тебе знать одно: когда
Lilies bloom, monsters get mega-brainy.	Кувшинки цветут, гады — мега-мозги.
And that goes for every single monster	И это на каждого гада
in your whole dungeon. Impressive, eh?	во всём данже. Впечатляет, а?
It takes time and effort to make them	Цвести их долго и муторно,
bloom, but it's an investment that pays'	но это вклад, что платит'
devilish dividends.	дьявольские дивиденды.
And now, for the answer to our initial	А теперь ответ на наш первый
question - what happens when IQ	вопрос — что бывает, когда IQ
increases?	растёт?
Well, your monsters will start behaving	Ну, твои гады начнут вести себя
in ways so clever that you'll drop your'	так умно, что ты выронишь'
pickaxe in amazement!	кирку от изумления!
But I'm afraid that's all I can tell	Но боюсь, на сейчас это всё,
you for the moment. Sorry.	что могу сказать. Сорри.
Okay, to put it more accurately, that's'	Ладно, точнее говоря, это'
all I can be bothered to tell you, but	всё, что мне не лень сказать, но
you know what I mean.	ты понял, о чём я.
Let's just practice making Water Lilies'	Давай пока потренируем, как из'
bloom from Water Lily Buds for now,	бутонов кувшинки делать кувшинки,
You can find out what happens when	Сам узнаешь, что бывает, когда
monster IQ increases for yourself. I	IQ гадов растёт. Я не
can't always be holding your hand.'	всегда буду водить тебя за руку.'
Make a Water Lily!	Сделай Кувшинку!
It's here - the lesson you've all been	Вот оно — урок, которого все
waiting for - it's Training 07, and the'	ждали — это Трен. 07, и сами'
monsters are raring to go!	гады рвутся в бой!
Raring to go out and do what monsters	Рвутся делать то, что гады
do best: fill their bellies!	умеют лучше всего: набить брюхо!
And the first monster itching to get a	А первый гад, что чешется
good feed today is...the Slimemoss!	сегодня жрать... слизьмох!
Ta-daaa!	Та-дааа!
These sucky little so-and-sos just love	Эти сосущие мелкие гады обожают
to drain the soil dry of nutrients!	высасывать почву досуха от пищи!
Okay, who's up next?'	Ладно, кто следующий?'
There's only one way to find out: dig'	Узнать можно только так: копай'
up the squares that I outline in	квадраты, что я обвёл
yellow! Wooo!	жёлтым! Уууу!
What's this I see before me? Could it'	Что это я вижу пред собой? Неужели?'
be? Yes, it's the most standard bug'	Да, это самый обычный жук'
of all - the Omnom!	из всех — омном!
Unlike Slimemosses, these insects are	В отличие от слизьмохов, эти насекомые
unable to absorb nutrients from the	не могут хлебать пищу из
soil that surrounds them.	почвы вокруг себя.
So how do they survive, I hear you ask?	Так как же они живут, слышу вопрос?
Let me tell you with the help	Расскажу с помощью
of...Diagram No. 2!!!	...Схемы № 2!!!
That's right, folks! They...eat'	Точно, народ! Они... жрут'
Slimemosses! Eurgh!	слизьмохов! Блёургх!
Yes, these unfussy eaters keep	Да, эти непривередливые едоки
themselves going by gobbling up our	держатся на плаву, пожирая наших
slimy, bottom-feeding friends!	слизистых донных друзей!
I just know you want to see that in	Я ж знаю, ты хочешь это
action! Your wish is my command! Dig	в деле! Твоё желание — закон! Копай
the yellow soil!	жёлтую почву!
I'll show you the Omnom's status so you	Покажу статус омнома, чтобы ты
can see the vitality-boosting action as	видел, как прыгает живучесть,
it happens!	прямо в моменте!
And without a moment's hesitation, the'	И без секунды сомнения тот'
Omnom tucks into a hearty meal of	омном вгрызается в сытный обед из
still-squirming Slimemoss!	ещё дёргающегося слизьмоха!
And did you notice his vitality	И ты заметил, как ему
increasing when he did so? I thought	прибыла живучесть? Я так и думал,
you did, you clever Lord!	умница ты, Повелитель!
This is how it works - monsters gain	Работает так — гады копят
vitality by eating those smaller and	живучесть, жря тех, кто мельче и
weaker than themselves.	слабее их самих.
And so on, all the way up the chain -	И так далее, вверх по цепи —
the dungeon food chain!	пищевой цепи данжа!
No matter how strong a monster may be,	Каким бы крутым ни был гад,
without a regular supply of food, it	без регулярной жрачки он
will starve to death.	сдохнет с голоду.
Controlling the numbers of eaters and	Так что рулить числом жрущих и
eaten is therefore one of your most	жраных — одна из твоих самых
important tasks.	важных задач.
Now, as you may or may not know, when	Теперь, знаешь или нет, когда
an Omnom has eaten enough, it turns	омном нажрался вдосталь, он становится
into a pupa and awaits adulthood.	куколкой и ждёт взрослой жизни.
And when the time is right, out flies	А в свой час вылетает
the Omnom in a fantastic new form.	омном в фантастической новой форме.
Insect to pupa to adult - thus is the	Жук — куколка — взрослый: таков
omnom's path through its fleeting'	путь омнома в его мимолётной'
life.	жизни.
Let's pupatify!!!'	Куколкуем!!!'
So, we've got ourselves a pupa, now'	Итак, куколка у нас есть, теперь'
let's wait and see what emerges.'	ждём, кто из неё вылупится.'
Look at that! Ain't she a beauty?'	Глянь-ка! Красотка, а?'
Congratulations, you've made yourself'	Поздравляю, ты сварганил себе'
an Omnom Fly!	Муху-омнома!
Not only are these winged wonders	Эти крылатые чудеса не только
tougher than Omnoms, they buzz about	круче омномов, они ещё жужжат
giving birth to them too.	и рожают их.
And they also eat Slimemosses, so with	И тоже жрут слизьмохов, так что
a good supply of those, you can be	при добром запасе тех ты мигом
insect-riddled in no time.	станешь кишмя-кишмя насекомыми.
You want to make yourself a little	Хочешь сколотить себе маленькую
insect army and send them on the	насекомую армию и пустить её
rampage, don't you?'	в разнос, да?'
I thought you might want to do	Я так и думал, что захочешь
something nice and Godly like that,	чего-то этак божественно-гадкого,
so I prepared some heroes for you.	поэтому приготовил тебе героев.
A good-sized gang of insects should	Добрая банда насекомых должна
make mincemeat of them, so get spawning!	сделать из них фарш, так что плоди!
Mess those heroes up good!	Искалечь этих героев как следует!
Oh, it's you My Lord. Hello, and'	О, это ты, Повелитель. Привет, и'
welcome to Training 09. Let's get down'	добро пожаловать на Трен. 09. К делу,'
to business, shall we?	ладно?
I'm sure you're well aware by now that	Ты уж в курсе, что
different monsters appear when you dig	разные гады лезут, когда копаешь
up soil of different levels.	почву разных уровней.
And that the monster that appears when	И что гад, который лезет, когда
you dig up Level 3 soil is none other	копаешь почву 3-го уровня, — не кто иной,
than the formidable Lizardman.	как грозный Ящер.
These cold-eyed killers may be the hard	Эти хладноглазые киллеры — крутые
men of the dungeon, but they're also'	мужики данжа, но и плодить'
pretty hard to spawn.	их тоже трудновато.
Bringing soil up to Level 3 involves	Довести почву до 3-го уровня — это
skilful and patient exploitation of the	умелая и терпеливая эксплуатация
nutrient delivery system.	системы доставки пищи.
By which I mean that if you don't rule'	То есть если не править'
your Slimemosses with an iron fist, you	слизьмохами железной рукой, про
can forget about Lizardmen!	ящеров забудь!
The best technique is to set your	Лучший приём — выбрать
sights on a patch of soil, and force	клочок почвы и заставить
your Slimemosses to revisit it.	слизьмохов ходить туда снова.
Actually, it's probably easier to'	На самом деле, проще показать,'
